,State,County,FIPS,Year,Total_Chargers,Vehicles,VehiclesChevrolet,VehiclesChevrolet_pct,Total_Chargers_PM2,pclon10,pclat10
2690,CO,Alamosa,8003,2019,4.0,9,5.0,0.5555555555555556,0.005535259603675413,-105.877245,37.483069
2691,CO,Alamosa,8003,2020,6.0,9,3.0,0.3333333333333333,0.008302889405513119,-105.877245,37.483069
2692,CO,Arapahoe,8005,2010,0.0,23,7.0,0.3043478260869565,0.0,-104.845968,39.647528
2693,CO,Arapahoe,8005,2011,0.0,99,62.0,0.6262626262626263,0.0,-104.845968,39.647528
2694,CO,Arapahoe,8005,2012,7.0,278,104.0,0.3741007194244605,0.008770830722967046,-104.845968,39.647528
2695,CO,Arapahoe,8005,2013,9.0,466,152.0,0.3261802575107296,0.011276782358100488,-104.845968,39.647528
2696,CO,Arapahoe,8005,2014,9.0,664,180.0,0.2710843373493976,0.011276782358100488,-104.845968,39.647528
2697,CO,Arapahoe,8005,2015,11.0,937,216.0,0.2305229455709712,0.013782733993233931,-104.845968,39.647528
2698,CO,Arapahoe,8005,2016,13.0,1369,276.0,0.2016070124178232,0.016288685628367373,-104.845968,39.647528
2699,CO,Arapahoe,8005,2017,29.0,1029,181.0,0.1758989310009718,0.03633629870943491,-104.845968,39.647528
2700,CO,Arapahoe,8005,2018,36.0,2397,326.0,0.13600333750521484,0.04510712943240195,-104.845968,39.647528
2701,CO,Arapahoe,8005,2019,47.0,2832,333.0,0.11758474576271187,0.058889863425635874,-104.845968,39.647528
2702,CO,Arapahoe,8005,2020,115.0,3577,362.0,0.10120212468549064,0.1440922190201729,-104.845968,39.647528
2703,CO,Archuleta,8007,2011,0.0,1,0.0,0.0,0.0,-107.085027,37.240087
2704,CO,Archuleta,8007,2014,0.0,2,0.0,0.0,0.0,-107.085027,37.240087
2705,CO,Archuleta,8007,2015,0.0,2,0.0,0.0,0.0,-107.085027,37.240087
2706,CO,Archuleta,8007,2016,0.0,4,1.0,0.25,0.0,-107.085027,37.240087
2707,CO,Archuleta,8007,2017,0.0,9,1.0,0.1111111111111111,0.0,-107.085027,37.240087
2708,CO,Archuleta,8007,2018,0.0,6,2.0,0.3333333333333333,0.0,-107.085027,37.240087
2709,CO,Archuleta,8007,2019,0.0,11,3.0,0.2727272727272727,0.0,-107.085027,37.240087
2710,CO,Archuleta,8007,2020,1.0,15,2.0,0.13333333333333333,0.0007406419884756106,-107.085027,37.240087
2711,CO,Boulder,8013,2010,0.0,75,3.0,0.04,0.0,-105.183981,40.063299
2712,CO,Boulder,8013,2011,0.0,151,55.0,0.3642384105960265,0.0,-105.183981,40.063299
2713,CO,Boulder,8013,2012,8.0,383,97.0,0.2532637075718016,0.011014883861818285,-105.183981,40.063299
2714,CO,Boulder,8013,2013,12.0,636,159.0,0.25,0.016522325792727426,-105.183981,40.063299
2715,CO,Boulder,8013,2014,19.0,1078,189.0,0.17532467532467533,0.02616034917181842,-105.183981,40.063299
2716,CO,Boulder,8013,2015,22.0,1624,236.0,0.14532019704433494,0.03029093062000028,-105.183981,40.063299
2717,CO,Boulder,8013,2016,36.0,2501,349.0,0.13954418232706914,0.04956697737818227,-105.183981,40.063299
2718,CO,Boulder,8013,2017,67.0,1806,255.0,0.14119601328903655,0.09224965234272813,-105.183981,40.063299
2719,CO,Boulder,8013,2018,144.0,4143,506.0,0.12213371952691285,0.19826790951272907,-105.183981,40.063299
2720,CO,Boulder,8013,2019,185.0,4523,528.0,0.1167366791952244,0.2547191893045478,-105.183981,40.063299
2721,CO,Boulder,8013,2020,355.0,5656,578.0,0.1021923620933522,0.4887854713681863,-105.183981,40.063299
2722,CO,Broomfield,8014,2010,0.0,6,3.0,0.5,0.0,-105.05549099999999,39.936888
2723,CO,Broomfield,8014,2011,0.0,24,12.0,0.5,0.0,-105.05549099999999,39.936888
2724,CO,Broomfield,8014,2012,0.0,50,18.0,0.36,0.0,-105.05549099999999,39.936888
2725,CO,Broomfield,8014,2013,0.0,88,29.0,0.3295454545454545,0.0,-105.05549099999999,39.936888
2726,CO,Broomfield,8014,2014,0.0,135,32.0,0.23703703703703705,0.0,-105.05549099999999,39.936888
2727,CO,Broomfield,8014,2015,2.0,180,39.0,0.21666666666666667,0.06055101422948835,-105.05549099999999,39.936888
2728,CO,Broomfield,8014,2016,3.0,309,65.0,0.21035598705501615,0.09082652134423252,-105.05549099999999,39.936888
2729,CO,Broomfield,8014,2017,6.0,242,40.0,0.1652892561983471,0.18165304268846505,-105.05549099999999,39.936888
2730,CO,Broomfield,8014,2018,6.0,572,82.0,0.14335664335664336,0.18165304268846505,-105.05549099999999,39.936888
2731,CO,Broomfield,8014,2019,14.0,649,87.0,0.13405238828967642,0.4238570996064184,-105.05549099999999,39.936888
2732,CO,Broomfield,8014,2020,27.0,844,100.0,0.11848341232227487,0.8174386920980926,-105.05549099999999,39.936888
2733,CO,Chaffee,8015,2012,0.0,4,3.0,0.75,0.0,-106.082645,38.676497
2734,CO,Chaffee,8015,2013,0.0,4,3.0,0.75,0.0,-106.082645,38.676497
2735,CO,Chaffee,8015,2014,0.0,4,3.0,0.75,0.0,-106.082645,38.676497
2736,CO,Chaffee,8015,2015,1.0,7,3.0,0.42857142857142855,0.0009867771857114665,-106.082645,38.676497
2737,CO,Chaffee,8015,2016,3.0,12,5.0,0.4166666666666667,0.002960331557134399,-106.082645,38.676497
2738,CO,Chaffee,8015,2017,7.0,4,2.0,0.5,0.0069074402999802645,-106.082645,38.676497
2739,CO,Chaffee,8015,2018,7.0,22,5.0,0.2272727272727273,0.0069074402999802645,-106.082645,38.676497
2740,CO,Chaffee,8015,2019,20.0,28,5.0,0.17857142857142858,0.01973554371422933,-106.082645,38.676497
2741,CO,Chaffee,8015,2020,23.0,46,8.0,0.17391304347826084,0.022695875271363727,-106.082645,38.676497
2742,CO,Clear Creek,8019,2011,0.0,3,3.0,1.0,0.0,-105.52965,39.712957
2743,CO,Clear Creek,8019,2012,0.0,4,4.0,1.0,0.0,-105.52965,39.712957
2744,CO,Clear Creek,8019,2013,0.0,9,8.0,0.8888888888888888,0.0,-105.52965,39.712957
2745,CO,Clear Creek,8019,2014,0.0,4,4.0,1.0,0.0,-105.52965,39.712957
2746,CO,Clear Creek,8019,2015,0.0,9,5.0,0.5555555555555556,0.0,-105.52965,39.712957
2747,CO,Clear Creek,8019,2016,0.0,7,5.0,0.7142857142857143,0.0,-105.52965,39.712957
2748,CO,Clear Creek,8019,2017,0.0,5,4.0,0.8,0.0,-105.52965,39.712957
2749,CO,Clear Creek,8019,2018,0.0,17,7.0,0.4117647058823529,0.0,-105.52965,39.712957
2750,CO,Clear Creek,8019,2019,0.0,23,9.0,0.39130434782608703,0.0,-105.52965,39.712957
2751,CO,Clear Creek,8019,2020,10.0,26,10.0,0.38461538461538464,0.025301723047339526,-105.52965,39.712957
2752,CO,Custer,8027,2011,0.0,1,1.0,1.0,0.0,-105.381557,38.134215999999995
2753,CO,Custer,8027,2012,0.0,1,1.0,1.0,0.0,-105.381557,38.134215999999995
2754,CO,Custer,8027,2013,0.0,1,1.0,1.0,0.0,-105.381557,38.134215999999995
2755,CO,Custer,8027,2014,0.0,2,2.0,1.0,0.0,-105.381557,38.134215999999995
2756,CO,Custer,8027,2015,0.0,3,2.0,0.6666666666666666,0.0,-105.381557,38.134215999999995
2757,CO,Custer,8027,2016,0.0,7,4.0,0.5714285714285714,0.0,-105.381557,38.134215999999995
2758,CO,Custer,8027,2017,0.0,7,2.0,0.2857142857142857,0.0,-105.381557,38.134215999999995
2759,CO,Custer,8027,2018,0.0,6,3.0,0.5,0.0,-105.381557,38.134215999999995
2760,CO,Custer,8027,2019,0.0,8,3.0,0.375,0.0,-105.381557,38.134215999999995
2761,CO,Custer,8027,2020,0.0,13,4.0,0.3076923076923077,0.0,-105.381557,38.134215999999995
2762,CO,Delta,8029,2010,0.0,2,0.0,0.0,0.0,-107.91055300000001,38.798565
2763,CO,Delta,8029,2011,0.0,2,1.0,0.5,0.0,-107.91055300000001,38.798565
2764,CO,Delta,8029,2012,0.0,3,3.0,1.0,0.0,-107.91055300000001,38.798565
2765,CO,Delta,8029,2013,0.0,8,5.0,0.625,0.0,-107.91055300000001,38.798565
2766,CO,Delta,8029,2014,0.0,10,6.0,0.6,0.0,-107.91055300000001,38.798565
2767,CO,Delta,8029,2015,3.0,13,8.0,0.6153846153846154,0.0026268552164966513,-107.91055300000001,38.798565
2768,CO,Delta,8029,2016,3.0,18,9.0,0.5,0.0026268552164966513,-107.91055300000001,38.798565
2769,CO,Delta,8029,2017,5.0,13,2.0,0.15384615384615385,0.004378092027494418,-107.91055300000001,38.798565
2770,CO,Delta,8029,2018,5.0,46,15.0,0.32608695652173914,0.004378092027494418,-107.91055300000001,38.798565
2771,CO,Delta,8029,2019,8.0,46,16.0,0.3478260869565217,0.007004947243991069,-107.91055300000001,38.798565
2772,CO,Delta,8029,2020,10.0,64,20.0,0.3125,0.008756184054988838,-107.91055300000001,38.798565
2773,CO,Denver,8031,2010,12.0,24,9.0,0.375,0.0784313725490196,-104.955068,39.72143
2774,CO,Denver,8031,2011,14.0,109,60.0,0.5504587155963303,0.0915032679738562,-104.955068,39.72143
2775,CO,Denver,8031,2012,20.0,306,110.0,0.3594771241830065,0.13071895424836602,-104.955068,39.72143
2776,CO,Denver,8031,2013,50.0,482,143.0,0.2966804979253112,0.32679738562091504,-104.955068,39.72143
2777,CO,Denver,8031,2014,52.0,763,185.0,0.24246395806028834,0.33986928104575165,-104.955068,39.72143
2778,CO,Denver,8031,2015,71.0,1234,255.0,0.206645056726094,0.4640522875816994,-104.955068,39.72143
2779,CO,Denver,8031,2016,88.0,1933,356.0,0.18416968442834966,0.5751633986928104,-104.955068,39.72143
2780,CO,Denver,8031,2017,129.0,1489,262.0,0.17595701813297515,0.8431372549019608,-104.955068,39.72143
2781,CO,Denver,8031,2018,179.0,3580,455.0,0.1270949720670391,1.169934640522876,-104.955068,39.72143
2782,CO,Denver,8031,2019,244.0,4009,463.0,0.11549014716887004,1.5947712418300657,-104.955068,39.72143
2783,CO,Denver,8031,2020,455.0,5180,504.0,0.0972972972972973,2.973856209150327,-104.955068,39.72143
2784,CO,Dolores,8033,2018,1.0,3,0.0,0.0,0.0009371632069724943,-108.75741000000001,37.740817
2785,CO,Dolores,8033,2019,3.0,3,0.0,0.0,0.0028114896209174827,-108.75741000000001,37.740817
2786,CO,Dolores,8033,2020,3.0,4,0.0,0.0,0.0028114896209174827,-108.75741000000001,37.740817
2787,CO,Douglas,8035,2010,0.0,15,6.0,0.4,0.0,-104.87971200000001,39.48527
2788,CO,Douglas,8035,2011,0.0,110,69.0,0.6272727272727273,0.0,-104.87971200000001,39.48527
2789,CO,Douglas,8035,2012,0.0,271,122.0,0.4501845018450185,0.0,-104.87971200000001,39.48527
2790,CO,Douglas,8035,2013,3.0,419,165.0,0.3937947494033413,0.003570365962511157,-104.87971200000001,39.48527
2791,CO,Douglas,8035,2014,13.0,575,171.0,0.2973913043478261,0.015471585837548346,-104.87971200000001,39.48527
2792,CO,Douglas,8035,2015,18.0,777,187.0,0.2406692406692407,0.021422195775066943,-104.87971200000001,39.48527
2793,CO,Douglas,8035,2016,18.0,1055,219.0,0.2075829383886256,0.021422195775066943,-104.87971200000001,39.48527
2794,CO,Douglas,8035,2017,18.0,814,122.0,0.14987714987714987,0.021422195775066943,-104.87971200000001,39.48527
2795,CO,Douglas,8035,2018,34.0,2077,252.0,0.12132883967260473,0.04046414757512645,-104.87971200000001,39.48527
2796,CO,Douglas,8035,2019,44.0,2315,265.0,0.11447084233261337,0.05236536745016364,-104.87971200000001,39.48527
2797,CO,Douglas,8035,2020,61.0,2741,265.0,0.09668004377964247,0.07259744123772686,-104.87971200000001,39.48527
2798,CO,Eagle,8037,2010,0.0,3,1.0,0.3333333333333333,0.0,-106.717771,39.599453000000004
2799,CO,Eagle,8037,2011,0.0,11,6.0,0.5454545454545454,0.0,-106.717771,39.599453000000004
2800,CO,Eagle,8037,2012,0.0,25,7.0,0.28,0.0,-106.717771,39.599453000000004
2801,CO,Eagle,8037,2013,0.0,36,13.0,0.3611111111111111,0.0,-106.717771,39.599453000000004
2802,CO,Eagle,8037,2014,0.0,57,14.0,0.2456140350877193,0.0,-106.717771,39.599453000000004
2803,CO,Eagle,8037,2015,16.0,88,14.0,0.1590909090909091,0.009498198310507976,-106.717771,39.599453000000004
2804,CO,Eagle,8037,2016,25.0,152,31.0,0.20394736842105265,0.014840934860168712,-106.717771,39.599453000000004
2805,CO,Eagle,8037,2017,47.0,107,23.0,0.21495327102803735,0.027900957537117174,-106.717771,39.599453000000004
2806,CO,Eagle,8037,2018,59.0,241,34.0,0.14107883817427386,0.03502460626999816,-106.717771,39.599453000000004
2807,CO,Eagle,8037,2019,81.0,257,42.0,0.16342412451361868,0.04808462894694663,-106.717771,39.599453000000004
2808,CO,Eagle,8037,2020,118.0,355,47.0,0.1323943661971831,0.07004921253999633,-106.717771,39.599453000000004
2809,CO,El Paso,8041,2010,0.0,20,7.0,0.35,0.0,-104.758477,38.873669
2810,CO,El Paso,8041,2011,0.0,84,55.0,0.6547619047619048,0.0,-104.758477,38.873669
2811,CO,El Paso,8041,2012,6.0,187,95.0,0.5080213903743316,0.002821139740455144,-104.758477,38.873669
2812,CO,El Paso,8041,2013,6.0,313,143.0,0.4568690095846645,0.002821139740455144,-104.758477,38.873669
2813,CO,El Paso,8041,2014,11.0,456,177.0,0.3881578947368421,0.005172089524167763,-104.758477,38.873669
2814,CO,El Paso,8041,2015,21.0,708,247.0,0.3488700564971751,0.009873989091593002,-104.758477,38.873669
2815,CO,El Paso,8041,2016,26.0,943,296.0,0.3138918345705196,0.012224938875305624,-104.758477,38.873669
2816,CO,El Paso,8041,2017,37.0,746,217.0,0.29088471849865954,0.017397028399473387,-104.758477,38.873669
2817,CO,El Paso,8041,2018,49.0,1708,372.0,0.2177985948477752,0.023039307880383674,-104.758477,38.873669
2818,CO,El Paso,8041,2019,78.0,1957,401.0,0.2049054675523761,0.03667481662591687,-104.758477,38.873669
2819,CO,El Paso,8041,2020,95.0,2508,436.0,0.17384370015948966,0.044668045890539784,-104.758477,38.873669
2820,CO,Fremont,8043,2010,0.0,1,0.0,0.0,0.0,-105.20653200000001,38.426058000000005
2821,CO,Fremont,8043,2011,0.0,1,0.0,0.0,0.0,-105.20653200000001,38.426058000000005
2822,CO,Fremont,8043,2012,0.0,10,3.0,0.3,0.0,-105.20653200000001,38.426058000000005
2823,CO,Fremont,8043,2013,0.0,10,3.0,0.3,0.0,-105.20653200000001,38.426058000000005
2824,CO,Fremont,8043,2014,0.0,14,7.0,0.5,0.0,-105.20653200000001,38.426058000000005
2825,CO,Fremont,8043,2015,0.0,17,7.0,0.4117647058823529,0.0,-105.20653200000001,38.426058000000005
2826,CO,Fremont,8043,2016,0.0,24,12.0,0.5,0.0,-105.20653200000001,38.426058000000005
2827,CO,Fremont,8043,2017,0.0,20,6.0,0.3,0.0,-105.20653200000001,38.426058000000005
2828,CO,Fremont,8043,2018,0.0,33,11.0,0.3333333333333333,0.0,-105.20653200000001,38.426058000000005
2829,CO,Fremont,8043,2019,0.0,37,13.0,0.35135135135135137,0.0,-105.20653200000001,38.426058000000005
2830,CO,Fremont,8043,2020,0.0,42,17.0,0.4047619047619048,0.0,-105.20653200000001,38.426058000000005
2831,CO,Garfield,8045,2010,0.0,3,0.0,0.0,0.0,-107.53935600000001,39.507560999999995
2832,CO,Garfield,8045,2011,0.0,3,1.0,0.3333333333333333,0.0,-107.53935600000001,39.507560999999995
2833,CO,Garfield,8045,2012,0.0,15,5.0,0.3333333333333333,0.0,-107.53935600000001,39.507560999999995
2834,CO,Garfield,8045,2013,8.0,26,10.0,0.38461538461538464,0.0027141092971813977,-107.53935600000001,39.507560999999995
2835,CO,Garfield,8045,2014,14.0,40,13.0,0.325,0.004749691270067445,-107.53935600000001,39.507560999999995
2836,CO,Garfield,8045,2015,15.0,70,18.0,0.2571428571428571,0.005088954932215121,-107.53935600000001,39.507560999999995
2837,CO,Garfield,8045,2016,25.0,114,34.0,0.2982456140350877,0.008481591553691867,-107.53935600000001,39.507560999999995
2838,CO,Garfield,8045,2017,25.0,97,34.0,0.3505154639175257,0.008481591553691867,-107.53935600000001,39.507560999999995
2839,CO,Garfield,8045,2018,29.0,186,53.0,0.2849462365591398,0.009838646202282569,-107.53935600000001,39.507560999999995
2840,CO,Garfield,8045,2019,41.0,221,68.0,0.3076923076923077,0.013909810148054662,-107.53935600000001,39.507560999999995
2841,CO,Garfield,8045,2020,56.0,300,78.0,0.26,0.01899876508026978,-107.53935600000001,39.507560999999995
2842,CO,Gilpin,8047,2011,0.0,1,0.0,0.0,0.0,-105.48021000000001,39.85702
2843,CO,Gilpin,8047,2012,0.0,4,1.0,0.25,0.0,-105.48021000000001,39.85702
2844,CO,Gilpin,8047,2013,0.0,9,1.0,0.1111111111111111,0.0,-105.48021000000001,39.85702
2845,CO,Gilpin,8047,2014,0.0,10,2.0,0.2,0.0,-105.48021000000001,39.85702
2846,CO,Gilpin,8047,2015,0.0,12,3.0,0.25,0.0,-105.48021000000001,39.85702
2847,CO,Gilpin,8047,2016,0.0,16,4.0,0.25,0.0,-105.48021000000001,39.85702
2848,CO,Gilpin,8047,2017,12.0,16,5.0,0.3125,0.0800533689126084,-105.48021000000001,39.85702
2849,CO,Gilpin,8047,2018,15.0,24,6.0,0.25,0.1000667111407605,-105.48021000000001,39.85702
2850,CO,Gilpin,8047,2019,15.0,31,8.0,0.25806451612903225,0.1000667111407605,-105.48021000000001,39.85702
2851,CO,Gilpin,8047,2020,15.0,36,11.0,0.3055555555555556,0.1000667111407605,-105.48021000000001,39.85702
2852,CO,Grand,8049,2010,0.0,1,0.0,0.0,0.0,-105.9754,40.050388
2853,CO,Grand,8049,2011,0.0,3,1.0,0.3333333333333333,0.0,-105.9754,40.050388
2854,CO,Grand,8049,2012,0.0,6,1.0,0.16666666666666666,0.0,-105.9754,40.050388
2855,CO,Grand,8049,2013,0.0,9,2.0,0.2222222222222222,0.0,-105.9754,40.050388
2856,CO,Grand,8049,2014,0.0,14,3.0,0.21428571428571427,0.0,-105.9754,40.050388
2857,CO,Grand,8049,2015,5.0,16,4.0,0.25,0.0027080749378496803,-105.9754,40.050388
2858,CO,Grand,8049,2016,7.0,25,6.0,0.24,0.003791304912989553,-105.9754,40.050388
2859,CO,Grand,8049,2017,7.0,22,5.0,0.2272727272727273,0.003791304912989553,-105.9754,40.050388
2860,CO,Grand,8049,2018,9.0,52,7.0,0.1346153846153846,0.004874534888129425,-105.9754,40.050388
2861,CO,Grand,8049,2019,9.0,58,11.0,0.1896551724137931,0.004874534888129425,-105.9754,40.050388
2862,CO,Grand,8049,2020,24.0,80,13.0,0.1625,0.012998759701678466,-105.9754,40.050388
2863,CO,Gunnison,8051,2010,0.0,3,0.0,0.0,0.0,-106.944723,38.657886
2864,CO,Gunnison,8051,2011,0.0,3,0.0,0.0,0.0,-106.944723,38.657886
2865,CO,Gunnison,8051,2012,0.0,4,0.0,0.0,0.0,-106.944723,38.657886
2866,CO,Gunnison,8051,2013,0.0,7,2.0,0.2857142857142857,0.0,-106.944723,38.657886
2867,CO,Gunnison,8051,2014,0.0,7,1.0,0.14285714285714285,0.0,-106.944723,38.657886
2868,CO,Gunnison,8051,2015,0.0,21,2.0,0.09523809523809523,0.0,-106.944723,38.657886
2869,CO,Gunnison,8051,2016,0.0,31,6.0,0.1935483870967742,0.0,-106.944723,38.657886
2870,CO,Gunnison,8051,2017,16.0,27,8.0,0.2962962962962963,0.004939643728196104,-106.944723,38.657886
2871,CO,Gunnison,8051,2018,22.0,40,8.0,0.2,0.0067920101262696425,-106.944723,38.657886
2872,CO,Gunnison,8051,2019,26.0,42,7.0,0.16666666666666666,0.008026921058318669,-106.944723,38.657886
2873,CO,Gunnison,8051,2020,29.0,56,10.0,0.17857142857142858,0.008953104257355439,-106.944723,38.657886
2874,CO,Hinsdale,8053,2011,0.0,1,1.0,1.0,0.0,-107.29653,37.996875
2875,CO,Hinsdale,8053,2012,0.0,1,1.0,1.0,0.0,-107.29653,37.996875
2876,CO,Hinsdale,8053,2013,0.0,1,1.0,1.0,0.0,-107.29653,37.996875
2877,CO,Hinsdale,8053,2014,0.0,1,1.0,1.0,0.0,-107.29653,37.996875
2878,CO,Hinsdale,8053,2015,0.0,2,1.0,0.5,0.0,-107.29653,37.996875
2879,CO,Hinsdale,8053,2016,0.0,1,1.0,1.0,0.0,-107.29653,37.996875
2880,CO,Hinsdale,8053,2017,0.0,1,0.0,0.0,0.0,-107.29653,37.996875
2881,CO,Hinsdale,8053,2018,0.0,1,0.0,0.0,0.0,-107.29653,37.996875
2882,CO,Hinsdale,8053,2019,0.0,1,0.0,0.0,0.0,-107.29653,37.996875
2883,CO,Hinsdale,8053,2020,1.0,1,0.0,0.0,0.0008950548221078541,-107.29653,37.996875
2884,CO,Huerfano,8055,2010,0.0,1,1.0,1.0,0.0,-104.884201,37.616312
2885,CO,Huerfano,8055,2011,0.0,1,0.0,0.0,0.0,-104.884201,37.616312
2886,CO,Huerfano,8055,2012,0.0,2,1.0,0.5,0.0,-104.884201,37.616312
2887,CO,Huerfano,8055,2013,0.0,3,1.0,0.3333333333333333,0.0,-104.884201,37.616312
2888,CO,Huerfano,8055,2014,0.0,5,2.0,0.4,0.0,-104.884201,37.616312
2889,CO,Huerfano,8055,2015,0.0,2,0.0,0.0,0.0,-104.884201,37.616312
2890,CO,Huerfano,8055,2016,0.0,4,0.0,0.0,0.0,-104.884201,37.616312
2891,CO,Huerfano,8055,2017,0.0,2,0.0,0.0,0.0,-104.884201,37.616312
2892,CO,Huerfano,8055,2018,0.0,4,0.0,0.0,0.0,-104.884201,37.616312
2893,CO,Huerfano,8055,2019,2.0,6,1.0,0.16666666666666666,0.001257071024512885,-104.884201,37.616312
2894,CO,Huerfano,8055,2020,2.0,5,1.0,0.2,0.001257071024512885,-104.884201,37.616312
2895,CO,Jefferson,8059,2010,0.0,27,8.0,0.2962962962962963,0.0,-105.128819,39.720524
2896,CO,Jefferson,8059,2011,0.0,153,72.0,0.4705882352941176,0.0,-105.128819,39.720524
2897,CO,Jefferson,8059,2012,12.0,369,161.0,0.4363143631436314,0.015702490153230133,-105.128819,39.720524
2898,CO,Jefferson,8059,2013,12.0,634,252.0,0.3974763406940064,0.015702490153230133,-105.128819,39.720524
2899,CO,Jefferson,8059,2014,12.0,839,284.0,0.33849821215733017,0.015702490153230133,-105.128819,39.720524
2900,CO,Jefferson,8059,2015,20.0,1134,347.0,0.3059964726631393,0.02617081692205022,-105.128819,39.720524
2901,CO,Jefferson,8059,2016,29.0,1770,491.0,0.2774011299435028,0.037947684536972816,-105.128819,39.720524
2902,CO,Jefferson,8059,2017,145.0,1220,337.0,0.2762295081967213,0.1897384226848641,-105.128819,39.720524
2903,CO,Jefferson,8059,2018,163.0,2957,601.0,0.20324653364896852,0.2132921579147093,-105.128819,39.720524
2904,CO,Jefferson,8059,2019,186.0,3308,619.0,0.18712212817412333,0.24338859737506705,-105.128819,39.720524
2905,CO,Jefferson,8059,2020,321.0,4201,630.0,0.14996429421566293,0.420041611598906,-105.128819,39.720524
2906,CO,Kit Carson,8063,2011,0.0,1,0.0,0.0,0.0,-102.435733,39.309763000000004
2907,CO,Kit Carson,8063,2012,0.0,2,0.0,0.0,0.0,-102.435733,39.309763000000004
2908,CO,Kit Carson,8063,2013,0.0,1,0.0,0.0,0.0,-102.435733,39.309763000000004
2909,CO,Kit Carson,8063,2014,0.0,1,0.0,0.0,0.0,-102.435733,39.309763000000004
2910,CO,Kit Carson,8063,2015,0.0,1,0.0,0.0,0.0,-102.435733,39.309763000000004
2911,CO,Kit Carson,8063,2016,2.0,2,1.0,0.5,0.0009255745504021619,-102.435733,39.309763000000004
2912,CO,Kit Carson,8063,2017,2.0,3,1.0,0.3333333333333333,0.0009255745504021619,-102.435733,39.309763000000004
2913,CO,Kit Carson,8063,2018,2.0,6,2.0,0.3333333333333333,0.0009255745504021619,-102.435733,39.309763000000004
2914,CO,Kit Carson,8063,2019,2.0,4,1.0,0.25,0.0009255745504021619,-102.435733,39.309763000000004
2915,CO,Kit Carson,8063,2020,2.0,7,1.0,0.14285714285714285,0.0009255745504021619,-102.435733,39.309763000000004
2916,CO,La Plata,8067,2011,0.0,8,2.0,0.25,0.0,-107.806184,37.265198
2917,CO,La Plata,8067,2012,2.0,17,5.0,0.29411764705882354,0.0011819772114793627,-107.806184,37.265198
2918,CO,La Plata,8067,2013,2.0,24,9.0,0.375,0.0011819772114793627,-107.806184,37.265198
2919,CO,La Plata,8067,2014,2.0,32,9.0,0.28125,0.0011819772114793627,-107.806184,37.265198
2920,CO,La Plata,8067,2015,8.0,37,16.0,0.4324324324324325,0.004727908845917451,-107.806184,37.265198
2921,CO,La Plata,8067,2016,8.0,88,21.0,0.23863636363636365,0.004727908845917451,-107.806184,37.265198
2922,CO,La Plata,8067,2017,12.0,63,16.0,0.25396825396825395,0.007091863268876177,-107.806184,37.265198
2923,CO,La Plata,8067,2018,12.0,144,32.0,0.2222222222222222,0.007091863268876177,-107.806184,37.265198
2924,CO,La Plata,8067,2019,12.0,161,37.0,0.2298136645962733,0.007091863268876177,-107.806184,37.265198
2925,CO,La Plata,8067,2020,24.0,214,47.0,0.21962616822429906,0.014183726537752354,-107.806184,37.265198
2926,CO,Lake,8065,2011,0.0,1,0.0,0.0,0.0,-106.30806100000001,39.245870000000004
2927,CO,Lake,8065,2012,0.0,1,0.0,0.0,0.0,-106.30806100000001,39.245870000000004
2928,CO,Lake,8065,2013,0.0,1,0.0,0.0,0.0,-106.30806100000001,39.245870000000004
2929,CO,Lake,8065,2014,1.0,2,1.0,0.5,0.002653153272664561,-106.30806100000001,39.245870000000004
2930,CO,Lake,8065,2015,1.0,3,1.0,0.3333333333333333,0.002653153272664561,-106.30806100000001,39.245870000000004
2931,CO,Lake,8065,2016,1.0,4,1.0,0.25,0.002653153272664561,-106.30806100000001,39.245870000000004
2932,CO,Lake,8065,2017,1.0,2,0.0,0.0,0.002653153272664561,-106.30806100000001,39.245870000000004
2933,CO,Lake,8065,2018,1.0,6,2.0,0.3333333333333333,0.002653153272664561,-106.30806100000001,39.245870000000004
2934,CO,Lake,8065,2019,1.0,6,2.0,0.3333333333333333,0.002653153272664561,-106.30806100000001,39.245870000000004
2935,CO,Lake,8065,2020,1.0,13,4.0,0.3076923076923077,0.002653153272664561,-106.30806100000001,39.245870000000004
2936,CO,Larimer,8069,2010,0.0,21,4.0,0.19047619047619047,0.0,-105.099218,40.504546000000005
2937,CO,Larimer,8069,2011,4.0,58,26.0,0.4482758620689655,0.0015408320493066256,-105.099218,40.504546000000005
2938,CO,Larimer,8069,2012,6.0,165,67.0,0.4060606060606061,0.0023112480739599386,-105.099218,40.504546000000005
2939,CO,Larimer,8069,2013,13.0,283,94.0,0.3321554770318021,0.005007704160246533,-105.099218,40.504546000000005
2940,CO,Larimer,8069,2014,21.0,427,119.0,0.2786885245901639,0.008089368258859784,-105.099218,40.504546000000005
2941,CO,Larimer,8069,2015,36.0,732,174.0,0.2377049180327869,0.01386748844375963,-105.099218,40.504546000000005
2942,CO,Larimer,8069,2016,48.0,1027,249.0,0.2424537487828627,0.01848998459167951,-105.099218,40.504546000000005
2943,CO,Larimer,8069,2017,73.0,779,160.0,0.20539152759948653,0.02812018489984592,-105.099218,40.504546000000005
2944,CO,Larimer,8069,2018,108.0,1683,345.0,0.2049910873440285,0.041602465331278884,-105.099218,40.504546000000005
2945,CO,Larimer,8069,2019,153.0,1967,375.0,0.19064565327910524,0.05893682588597843,-105.099218,40.504546000000005
